acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0814306640625,-0.124541015625,1.0899999999999999,-0.05062787143189658,0.026779479362661087,0.01505513018895872
0.15088623046875002,-0.09819580078125001,1.100886392009988,-0.05289280252227091,0.023981623309845747,0.017986217482384312
0.19160156250000002,-0.15328125,1.2124719101123596,-0.049828483988235056,0.01985145485092787,0.014255742745297196
0.19639160156250002,-0.16046630859375,1.152596754057429,-0.049295559025794036,0.01572128639200999,0.012523736617363892
0.16046630859375,-0.1389111328125,1.138988764044944,-0.05062787143189658,0.016254211354451008,0.018785604926045835
0.17244140625,-0.1197509765625,1.1308239700374525,-0.05062787143189658,0.021050536016420155,0.0127901990985844
0.22034179687500002,-0.1197509765625,1.1117727840199763,-0.05222664631921963,0.021716692219471426,0.01532159267017923
0.22513183593750002,-0.16046630859375,1.2151935081148562,-0.05062787143189658,0.02571362943777905,0.018119448722994567
0.18920654296875,-0.1149609375,1.1036079900124847,-0.050094946469455566,0.027312404325102103,0.014788667707738212
0.19878662109375,-0.15328125,1.1172159800249695,-0.049695252747624805,0.03437366007744557,0.015454823910789482
0.17962646484375,-0.17962646484375,1.1716479400749051,-0.05049464019128632,0.03344104139317379,0.015588055151399738
0.13412109375,-0.15328125,1.1172159800249695,-0.04862940282274277,0.036771822408430146,0.015987748873230498
0.19878662109375,-0.18202148437500001,1.138988764044944,-0.049828483988235056,0.03530627876171735,0.01638744259506126
0.16046630859375,-0.16525634765625,1.2315230961298376,-0.05249310880044014,0.031176110302799476,0.014255742745297196
0.17483642578125,-0.13651611328125002,1.2424094881398258,-0.05262634004105039,0.02771209804693287,0.01638744259506126
0.17962646484375,-0.15328125,1.1417103620474407,-0.049695252747624805,0.023848392069235495,0.014255742745297196
0.1772314453125,-0.16525634765625,1.0845568039950049,-0.05062787143189658,0.018385911204215073,0.01572128639200999
0.16046630859375,-0.18681152343750002,1.1498751560549323,-0.05022817771006582,0.018119448722994567,0.01665390507628177
0.15088623046875002,-0.162861328125,1.1825343320848933,-0.050094946469455566,0.019052067407266345,0.01665390507628177
0.17244140625,-0.09340576171875001,1.1798127340823967,-0.053159265003491406,0.017719755001163802,0.015588055151399738
0.162861328125,-0.14130615234375002,1.163483146067417,-0.05076110267250683,0.018785604926045835,0.01732006127933304
0.22273681640625,-0.17004638671875,1.2151935081148562,-0.049695252747624805,0.02438131703167651,0.014788667707738212
0.1676513671875,-0.16046630859375,1.125380774032461,-0.049295559025794036,0.0305099540997482,0.014522205226517704
0.13651611328125002,-0.1389111328125,1.0981647940074897,-0.0511607963943376,0.0337075038743943,0.016787136316892024
0.12214599609375,-0.12693603515625002,1.0546192259675404,-0.05249310880044014,0.031975497746460996,0.016787136316892024
0.16046630859375,-0.1484912109375,1.1117727840199763,-0.049162327785183785,0.027312404325102103,0.01665390507628177
0.1772314453125,-0.1580712890625,1.2315230961298376,-0.05235987755982988,0.026113323159609816,0.01572128639200999
0.18920654296875,-0.15088623046875002,1.158039950062422,-0.051960183837999115,0.021849923460081685,0.011591117933092112
0.13651611328125002,-0.18920654296875,1.2369662921348326,-0.04996171522884531,0.020650842294589397,0.016254211354451008
0.17962646484375,-0.162861328125,1.152596754057429,-0.05062787143189658,0.02078407353519965,0.013989280264076687
0.19160156250000002,-0.09101074218750001,1.2696254681647936,-0.049295559025794036,0.026113323159609816,0.014255742745297196
0.18920654296875,-0.11017089843750001,1.1417103620474407,-0.049162327785183785,0.02997702913730719,0.016520673835671518
0.22513183593750002,-0.14609619140625002,1.2396878901373292,-0.049295559025794036,0.03144257278401998,0.013856049023466434
0.1772314453125,-0.15088623046875002,1.2342446941323342,-0.04783001537908124,0.03277488519012252,0.01692036755750228
0.10059082031250001,-0.10777587890625001,1.1036079900124847,-0.05102756515372735,0.0337075038743943,0.015854517632620243
0.143701171875,-0.19399658203125,1.1036079900124847,-0.051960183837999115,0.02984379789669693,0.015188361429568973
0.1389111328125,-0.15088623046875002,1.1308239700374525,-0.05022817771006582,0.024114854550456002,0.014655436467127957
0.19639160156250002,-0.18920654296875,1.119937578027466,-0.0511607963943376,0.02131699849764067,0.01638744259506126
0.124541015625,-0.11256591796875001,1.1743695380774035,-0.05302603376288115,0.016520673835671518,0.011724349173702365
0.17483642578125,-0.15328125,1.2151935081148562,-0.048229709100912004,0.008393568158446012,0.01891883616665609
0.22752685546875,-0.20836669921875,1.1498751560549323,-0.0514272588755581,0.013589586542245922,0.017719755001163802
0.1580712890625,-0.19399658203125,1.163483146067417,-0.05182695259738886,0.017719755001163802,0.01692036755750228
0.19399658203125,-0.21315673828125,1.0899999999999999,-0.0511607963943376,0.0255803981971688,0.012257274136143383
0.18920654296875,-0.15328125,1.2206367041198494,-0.047963246619691494,0.03583920372415837,0.014522205226517704
0.14609619140625002,-0.1293310546875,1.152596754057429,-0.049828483988235056,0.03743797861148142,0.015987748873230498
0.15328125,-0.1676513671875,1.1716479400749051,-0.05102756515372735,0.04116845334856853,0.013856049023466434
0.14130615234375002,-0.1772314453125,1.152596754057429,-0.05089433391311709,0.03797090357392244,0.014788667707738212
0.19878662109375,-0.162861328125,1.1689263420724085,-0.0511607963943376,0.03424042883683532,0.016787136316892024
0.21555175781250002,-0.20597167968750002,1.138988764044944,-0.05222664631921963,0.027445635565712355,0.014655436467127957
0.13651611328125002,-0.1149609375,1.2233583021223478,-0.048229709100912004,0.02131699849764067,0.017586523760553547
0.15328125,-0.12693603515625002,1.18525593008739,-0.05182695259738886,0.014255742745297196,0.014255742745297196
0.2347119140625,-0.16525634765625,1.1770911360799001,-0.05182695259738886,0.01345635530163567,0.017186830038722786
0.20597167968750002,-0.20836669921875,1.2015855181023731,-0.05169372135677862,0.01532159267017923,0.017719755001163802
0.2442919921875,-0.16525634765625,1.163483146067417,-0.04956202150701454,0.015854517632620243,0.013856049023466434
0.25626708984375,-0.14130615234375002,1.158039950062422,-0.05036140895067608,0.022649310903743208,0.014921898948348465
0.15567626953125,-0.20597167968750002,1.0736704119850184,-0.051960183837999115,0.02344869834740473,0.013722817782856177
0.1389111328125,-0.18441650390625,1.1498751560549323,-0.04876263406335302,0.031176110302799476,0.01438897398590745
0.17004638671875,-0.1293310546875,1.0845568039950049,-0.0511607963943376,0.0369050536490404,0.017186830038722786
0.15328125,-0.17962646484375,1.125380774032461,-0.049295559025794036,0.036105666205378875,0.018785604926045835
0.14130615234375002,-0.20118164062500002,1.2260799001248444,-0.05235987755982988,0.03410719759622506,0.013856049023466434
0.17962646484375,-0.14609619140625002,1.0927215980024965,-0.04769678413847099,0.03357427263378405,0.01638744259506126
0.19399658203125,-0.17244140625,1.0791136079900134,-0.049828483988235056,0.026513016881440574,0.01345635530163567
0.13651611328125002,-0.15567626953125,1.1716479400749051,-0.05089433391311709,0.024514548272286767,0.01438897398590745
0.17483642578125,-0.1149609375,1.2206367041198494,-0.051960183837999115,0.02331546710679448,0.018385911204215073
0.13651611328125002,-0.18681152343750002,1.2043071161048697,-0.048362940341522255,0.020251148572758632,0.017986217482384312
0.17483642578125,-0.162861328125,1.100886392009988,-0.05102756515372735,0.019984686091538122,0.014522205226517704
0.1389111328125,-0.1580712890625,1.2124719101123596,-0.05022817771006582,0.01945176112909711,0.017453292519943295
0.20597167968750002,-0.15088623046875002,1.2043071161048697,-0.049828483988235056,0.019984686091538122,0.016520673835671518
0.16525634765625,-0.20597167968750002,1.1743695380774035,-0.04902909654457353,0.02371516082862524,0.01505513018895872
0.18441650390625,-0.15567626953125,1.2206367041198494,-0.049828483988235056,0.026646248122050832,0.015987748873230498
0.19639160156250002,-0.162861328125,1.125380774032461,-0.05102756515372735,0.026779479362661087,0.01345635530163567
0.229921875,-0.14130615234375002,1.2315230961298376,-0.05062787143189658,0.024647779512897018,0.015454823910789482
0.1772314453125,-0.1484912109375,1.1498751560549323,-0.05129402763494785,0.028378254249984136,0.016254211354451008
0.21076171875000002,-0.16046630859375,1.1825343320848933,-0.04942879026640429,0.0287779479718149,0.013989280264076687
0.1484912109375,-0.16525634765625,1.095443196004993,-0.04942879026640429,0.03144257278401998,0.01505513018895872
0.17483642578125,-0.14609619140625002,1.1879775280898883,-0.049828483988235056,0.03144257278401998,0.01705359879811253
0.1484912109375,-0.1772314453125,1.2424094881398258,-0.05209341507860938,0.030376722859137947,0.016254211354451008
0.17962646484375,-0.124541015625,1.310449438202248,-0.048362940341522255,0.02851148549059439,0.012656967857974145
0.20597167968750002,-0.1484912109375,1.228801498127341,-0.04996171522884531,0.0255803981971688,0.015588055151399738
0.14609619140625002,-0.15328125,1.2396878901373292,-0.0511607963943376,0.023981623309845747,0.01692036755750228
0.15328125,-0.15567626953125,1.228801498127341,-0.049162327785183785,0.018385911204215073,0.016787136316892024
0.1293310546875,-0.11735595703125,1.1770911360799001,-0.05036140895067608,0.019984686091538122,0.014255742745297196
0.16046630859375,-0.10538085937500001,1.2097503121098612,-0.048229709100912004,0.021983154700691936,0.015188361429568973
0.162861328125,-0.1389111328125,1.1444319600499373,-0.04902909654457353,0.022116385941302188,0.011591117933092112
0.17004638671875,-0.18441650390625,1.1498751560549323,-0.049695252747624805,0.021849923460081685,0.015188361429568973
0.19160156250000002,-0.18681152343750002,1.125380774032461,-0.049828483988235056,0.019984686091538122,0.013989280264076687
0.19639160156250002,-0.17483642578125,1.1662047440699137,-0.05102756515372735,0.025980091918999557,0.013989280264076687
0.19878662109375,-0.18202148437500001,1.1144943820224729,-0.051960183837999115,0.03077641658096871,0.01572128639200999
0.162861328125,-0.20357666015625,1.1417103620474407,-0.04956202150701454,0.03290811643073278,0.015987748873230498
0.19878662109375,-0.15567626953125,1.1934207240948815,-0.05022817771006582,0.031842266505850744,0.018119448722994567
0.143701171875,-0.17483642578125,1.0763920099875168,-0.050094946469455566,0.031842266505850744,0.016120980113840753
0.18202148437500001,-0.1676513671875,1.18525593008739,-0.04902909654457353,0.0337075038743943,0.015454823910789482
0.18202148437500001,-0.18681152343750002,1.125380774032461,-0.05156049011616837,0.03144257278401998,0.013056661579804908
0.19878662109375,-0.13172607421875002,1.1607615480649187,-0.05262634004105039,0.027578866806322613,0.015987748873230498
0.1772314453125,-0.19399658203125,1.2832334581772784,-0.04942879026640429,0.024647779512897018,0.01572128639200999
0.22273681640625,-0.162861328125,1.1607615480649187,-0.04809647786030175,0.02118376725703041,0.014255742745297196
0.18441650390625,-0.18681152343750002,1.2260799001248444,-0.05209341507860938,0.01931852988848685,0.016120980113840753
0.22034179687500002,-0.15088623046875002,1.2614606741573038,-0.05182695259738886,0.022649310903743208,0.01532159267017923
0.1197509765625,-0.16046630859375,1.2206367041198494,-0.049695252747624805,0.019984686091538122,0.014522205226517704
0.18202148437500001,-0.1484912109375,1.1825343320848933,-0.05062787143189658,0.018119448722994567,0.013056661579804908
0.258662109375,-0.18681152343750002,1.138988764044944,-0.05102756515372735,0.02118376725703041,0.017186830038722786
0.19639160156250002,-0.13651611328125002,1.2805118601747818,-0.047963246619691494,0.02078407353519965,0.015588055151399738
0.22273681640625,-0.12693603515625002,1.1988639200998765,-0.050094946469455566,0.021583460978861175,0.015854517632620243
0.17962646484375,-0.1484912109375,1.163483146067417,-0.04996171522884531,0.023581929588014985,0.01345635530163567
0.21794677734375,-0.17962646484375,1.0464544319600488,-0.05235987755982988,0.027179173084491845,0.015188361429568973
0.17962646484375,-0.19639160156250002,1.1689263420724085,-0.05129402763494785,0.02984379789669693,0.014255742745297196
0.14130615234375002,-0.14609619140625002,1.128102372034956,-0.05036140895067608,0.0337075038743943,0.01345635530163567
0.15328125,-0.18202148437500001,1.1444319600499373,-0.049695252747624805,0.0369050536490404,0.01638744259506126
0.17962646484375,-0.16525634765625,1.1879775280898883,-0.05076110267250683,0.037171516130260915,0.016787136316892024
0.14130615234375002,-0.18441650390625,1.2151935081148562,-0.049295559025794036,0.03130934154340973,0.01665390507628177
0.1484912109375,-0.21076171875000002,1.0546192259675404,-0.05049464019128632,0.031176110302799476,0.015588055151399738
0.162861328125,-0.12214599609375,1.1825343320848933,-0.05169372135677862,0.025047473234727783,0.016520673835671518
0.1580712890625,-0.20118164062500002,1.0763920099875168,-0.05022817771006582,0.020117917332148377,0.01665390507628177
0.21794677734375,-0.13412109375,1.1498751560549323,-0.05209341507860938,0.016787136316892024,0.01665390507628177
0.17004638671875,-0.17004638671875,1.1498751560549323,-0.053159265003491406,0.01891883616665609,0.013056661579804908
0.2347119140625,-0.15567626953125,1.1879775280898883,-0.04743032165725048,0.0191852986478766,0.015854517632620243
0.19878662109375,-0.143701171875,1.1743695380774035,-0.049695252747624805,0.025447166956558544,0.013056661579804908
0.22034179687500002,-0.17244140625,1.128102372034956,-0.049162327785183785,0.027045941843881597,0.01891883616665609
0.14609619140625002,-0.1293310546875,1.343108614232209,-0.05129402763494785,0.031042879062189218,0.014122511504686942
0.21315673828125,-0.055085449218750006,1.1716479400749051,-0.049162327785183785,0.031975497746460996,0.01532159267017923
0.22034179687500002,-0.1197509765625,1.122659176029961,-0.050094946469455566,0.028911179212425156,0.01438897398590745
0.1580712890625,-0.10059082031250001,1.1090511860174779,-0.047963246619691494,0.02784532928754312,0.01732006127933304
0.21076171875000002,-0.143701171875,1.1444319600499373,-0.04876263406335302,0.02438131703167651,0.015588055151399738
0.18681152343750002,-0.20357666015625,1.119937578027466,-0.049295559025794036,0.022649310903743208,0.012257274136143383
0.17004638671875,-0.17004638671875,1.125380774032461,-0.05129402763494785,0.029310872934255914,0.015454823910789482
0.18920654296875,-0.124541015625,1.0682272159800252,-0.05156049011616837,0.027978560528153375,0.017719755001163802
0.19639160156250002,-0.14130615234375002,1.190699126092385,-0.05209341507860938,0.025447166956558544,0.014255742745297196
0.20118164062500002,-0.124541015625,1.128102372034956,-0.051960183837999115,0.02624655440022007,0.012923430339194655
0.1772314453125,-0.17004638671875,1.147153558052434,-0.0514272588755581,0.02438131703167651,0.014122511504686942
0.15088623046875002,-0.12693603515625002,1.1362671660424475,-0.05089433391311709,0.027445635565712355,0.015987748873230498
0.1676513671875,-0.143701171875,1.18525593008739,-0.05235987755982988,0.02424808579106626,0.014122511504686942
0.21794677734375,-0.14130615234375002,1.1117727840199763,-0.049295559025794036,0.021849923460081685,0.017986217482384312
0.20597167968750002,-0.1293310546875,1.2043071161048697,-0.05062787143189658,0.021050536016420155,0.013722817782856177
0.22034179687500002,-0.1580712890625,1.1662047440699137,-0.05076110267250683,0.025447166956558544,0.013056661579804908
0.17244140625,-0.20836669921875,1.0600624219725336,-0.05036140895067608,0.02278254214435346,0.01345635530163567
0.21315673828125,-0.143701171875,1.2315230961298376,-0.04996171522884531,0.02438131703167651,0.018385911204215073
0.20357666015625,-0.143701171875,1.18525593008739,-0.05156049011616837,0.02851148549059439,0.01532159267017923
0.21315673828125,-0.15088623046875002,1.163483146067417,-0.049162327785183785,0.02531393571594829,0.014122511504686942
0.1676513671875,-0.17244140625,1.2260799001248444,-0.049695252747624805,0.02344869834740473,0.015454823910789482
0.1676513671875,-0.16046630859375,1.122659176029961,-0.05036140895067608,0.023981623309845747,0.012523736617363892
0.22034179687500002,-0.18920654296875,1.163483146067417,-0.05049464019128632,0.027445635565712355,0.015854517632620243
0.16525634765625,-0.15328125,1.128102372034956,-0.04783001537908124,0.02784532928754312,0.016120980113840753
0.17962646484375,-0.12214599609375,1.1743695380774035,-0.05062787143189658,0.026379785640830326,0.015454823910789482
0.23231689453125,-0.14130615234375002,1.2396878901373292,-0.04569831552931718,0.027578866806322613,0.017719755001163802
0.19878662109375,-0.17483642578125,1.2070287141073646,-0.04956202150701454,0.02584686067838931,0.015188361429568973
0.17483642578125,-0.1772314453125,1.2233583021223478,-0.04942879026640429,0.021583460978861175,0.015588055151399738
0.162861328125,-0.1197509765625,1.100886392009988,-0.05022817771006582,0.01958499236970736,0.016120980113840753
0.12693603515625002,-0.18202148437500001,1.158039950062422,-0.04996171522884531,0.018119448722994567,0.018252679963604822
0.21315673828125,-0.19399658203125,1.1172159800249695,-0.04942879026640429,0.018785604926045835,0.013989280264076687
0.1484912109375,-0.10298583984375001,1.1498751560549323,-0.049695252747624805,0.023848392069235495,0.017453292519943295
0.22752685546875,-0.1772314453125,1.2315230961298376,-0.05049464019128632,0.029310872934255914,0.015987748873230498
0.13651611328125002,-0.1484912109375,1.2097503121098612,-0.05129402763494785,0.035972434964768624,0.01572128639200999
0.1293310546875,-0.1293310546875,1.1172159800249695,-0.04876263406335302,0.037304747370871166,0.014655436467127957
0.18441650390625,-0.15328125,1.1879775280898883,-0.04676416545419921,0.04063552838612752,0.014921898948348465
0.1484912109375,-0.1389111328125,1.1825343320848933,-0.04996171522884531,0.03317457891195329,0.015588055151399738
0.10298583984375001,-0.15328125,1.348551810237204,-0.04689739669480946,0.02851148549059439,0.018119448722994567
0.17483642578125,-0.1676513671875,1.1988639200998765,-0.05076110267250683,0.015588055151399738,0.01505513018895872
0.18920654296875,-0.1484912109375,1.1961423220973781,-0.05022817771006582,0.004929555902579405,0.0127901990985844
0.15328125,-0.13651611328125002,1.119937578027466,-0.05156049011616837,0.0013323124061025418,0.012923430339194655
0.23231689453125,-0.13172607421875002,1.1607615480649187,-0.049695252747624805,0.005862174586851183,0.016520673835671518
0.21076171875000002,-0.1484912109375,1.1689263420724085,-0.05169372135677862,0.015454823910789482,0.015987748873230498
0.26584716796875,-0.1580712890625,1.1743695380774035,-0.05129402763494785,0.02571362943777905,0.01638744259506126
0.20836669921875,-0.14130615234375002,1.1362671660424475,-0.048895865303963275,0.041301684589178794,0.014921898948348465
0.1772314453125,-0.16525634765625,1.1716479400749051,-0.049828483988235056,0.0514272588755581,0.01705359879811253
0.22513183593750002,-0.1484912109375,1.1798127340823967,-0.0514272588755581,0.05595712105630675,0.015454823910789482
0.124541015625,-0.18202148437500001,1.1825343320848933,-0.04849617158213252,0.05435834616898369,0.015987748873230498
0.11017089843750001,-0.13172607421875002,1.2015855181023731,-0.04809647786030175,0.04116845334856853,0.013856049023466434
0.17004638671875,-0.15567626953125,1.08183520599251,-0.049695252747624805,0.021450229738250916,0.018119448722994567
0.10298583984375001,-0.19399658203125,1.158039950062422,-0.05129402763494785,0.010924961730040842,0.018252679963604822
0.13651611328125002,-0.13651611328125002,1.2614606741573038,-0.046231240491758196,0.0031975497746461,0.014255742745297196
0.18441650390625,-0.12693603515625002,1.1498751560549323,-0.05049464019128632,-0.002398162330984575,0.016254211354451008
0.18920654296875,-0.15328125,1.152596754057429,-0.05156049011616837,0.0009326186842717791,0.015854517632620243
0.239501953125,-0.1293310546875,1.0274032459425726,-0.05062787143189658,0.015854517632620243,0.013722817782856177
0.22513183593750002,-0.21315673828125,1.1063295880149813,-0.05089433391311709,0.02278254214435346,0.017586523760553547
0.18202148437500001,-0.15088623046875002,1.1607615480649187,-0.04862940282274277,0.03317457891195329,0.012656967857974145
0.18681152343750002,-0.1484912109375,1.2478526841448172,-0.048229709100912004,0.037304747370871166,0.01505513018895872
0.18441650390625,-0.1580712890625,1.2560174781523088,-0.051960183837999115,0.03970290970185574,0.01212404289553313
0.18202148437500001,-0.14609619140625002,1.2532958801498122,-0.049295559025794036,0.040502297145517265,0.016787136316892024
0.162861328125,-0.13412109375,1.0682272159800252,-0.04876263406335302,0.03783767233331218,0.01532159267017923
0.17483642578125,-0.1580712890625,1.2097503121098612,-0.05089433391311709,0.031042879062189218,0.017186830038722786
0.20118164062500002,-0.124541015625,1.1770911360799001,-0.0514272588755581,0.026513016881440574,0.012257274136143383
0.162861328125,-0.143701171875,1.100886392009988,-0.04729709041664023,0.020650842294589397,0.01572128639200999
0.16525634765625,-0.18920654296875,1.1090511860174779,-0.049695252747624805,0.0255803981971688,0.016787136316892024
0.1484912109375,-0.1772314453125,1.2179151061173528,-0.05076110267250683,0.027045941843881597,0.01572128639200999
0.17483642578125,-0.09580078125000001,1.1117727840199763,-0.04809647786030175,0.029310872934255914,0.013856049023466434
0.14130615234375002,-0.1197509765625,1.1662047440699137,-0.04636447173236845,0.02771209804693287,0.014921898948348465
0.17004638671875,-0.229921875,1.1825343320848933,-0.048362940341522255,0.02571362943777905,0.013589586542245922
0.17483642578125,-0.17004638671875,1.1689263420724085,-0.04862940282274277,0.01891883616665609,0.013323124061025416
0.16046630859375,-0.17962646484375,1.2124719101123596,-0.05049464019128632,0.01985145485092787,0.016520673835671518
0.19399658203125,-0.1484912109375,1.158039950062422,-0.05022817771006582,0.011324655451871604,0.013722817782856177
0.20118164062500002,-0.1772314453125,1.152596754057429,-0.049295559025794036,0.01345635530163567,0.01572128639200999
0.2347119140625,-0.1580712890625,1.2070287141073646,-0.05062787143189658,0.01891883616665609,0.016120980113840753
0.229921875,-0.17483642578125,1.2043071161048697,-0.05235987755982988,0.023981623309845747,0.01532159267017923
0.20357666015625,-0.18920654296875,1.1689263420724085,-0.04503215932626591,0.03290811643073278,0.01732006127933304
0.17962646484375,-0.17004638671875,1.1172159800249695,-0.05036140895067608,0.03916998473941472,0.01692036755750228
0.23710693359375,-0.18441650390625,1.0981647940074897,-0.05089433391311709,0.04663093421358896,0.018119448722994567
0.17244140625,-0.1197509765625,1.2179151061173528,-0.049295559025794036,0.04743032165725048,0.01891883616665609
0.162861328125,-0.17962646484375,1.1934207240948815,-0.0514272588755581,0.04316692195772235,0.016254211354451008
0.10059082031250001,-0.1772314453125,1.1607615480649187,-0.05209341507860938,0.036505359927209644,0.014655436467127957
0.10298583984375001,-0.17244140625,1.266903870162297,-0.05209341507860938,0.02331546710679448,0.014921898948348465
0.12693603515625002,-0.1293310546875,1.3131710362047446,-0.04876263406335302,0.010924961730040842,0.017586523760553547
0.13172607421875002,-0.11735595703125,1.1798127340823967,-0.051960183837999115,0.0037304747370871163,0.012923430339194655
0.18681152343750002,-0.11735595703125,1.1770911360799001,-0.04876263406335302,-0.0011990811654922875,0.01212404289553313
0.22513183593750002,-0.15088623046875002,1.2369662921348326,-0.04703062793541971,0.005196018383799912,0.01532159267017923
0.22273681640625,-0.162861328125,1.0655056179775286,-0.04902909654457353,0.011591117933092112,0.015854517632620243
0.162861328125,-0.11017089843750001,1.1553183520599255,-0.04876263406335302,0.029310872934255914,0.015854517632620243
0.27063720703125,-0.1149609375,1.1172159800249695,-0.04902909654457353,0.03770444109270193,0.012257274136143383
0.18681152343750002,-0.14609619140625002,1.062784019975032,-0.05222664631921963,0.044099540641994124,0.017186830038722786
0.20597167968750002,-0.18441650390625,1.2750686641697886,-0.05022817771006582,0.048362940341522255,0.015188361429568973
0.18920654296875,-0.11735595703125,1.2532958801498122,-0.050094946469455566,0.04503215932626591,0.01505513018895872
0.12693603515625002,-0.13412109375,1.1662047440699137,-0.04996171522884531,0.03477335379927634,0.01505513018895872
0.1580712890625,-0.15567626953125,1.2070287141073646,-0.05076110267250683,0.02371516082862524,0.014788667707738212
0.17244140625,-0.0814306640625,1.2369662921348326,-0.04902909654457353,0.01345635530163567,0.01572128639200999
0.18202148437500001,-0.13651611328125002,1.1444319600499373,-0.05062787143189658,0.009059724361497283,0.017586523760553547
0.21555175781250002,-0.1772314453125,1.138988764044944,-0.04942879026640429,0.006528330789902454,0.014122511504686942
0.24908203125,-0.15328125,1.2369662921348326,-0.05209341507860938,0.010791730489430587,0.015854517632620243
0.18441650390625,-0.15088623046875002,1.119937578027466,-0.050094946469455566,0.021983154700691936,0.014921898948348465
0.20357666015625,-0.16525634765625,1.1770911360799001,-0.04849617158213252,0.029577335415476424,0.013722817782856177
0.20836669921875,-0.11735595703125,1.2043071161048697,-0.05062787143189658,0.0369050536490404,0.014522205226517704
0.15567626953125,-0.17244140625,1.1934207240948815,-0.05049464019128632,0.037304747370871166,0.017186830038722786
